zip	type	primary_city	state	latitude	longitude
72703	STANDARD	Fayetteville	AR	36.12	-94.04
72704	STANDARD	Fayetteville	AR	36.11	-94.3
72711	PO BOX	Avoca	AR	36.39	-94.07
72712	STANDARD	Bentonville	AR	36.36	-94.2
72714	STANDARD	Bella Vista	AR	36.47	-94.22
72715	STANDARD	Bella Vista	AR	36.46	-94.29
72716	UNIQUE	Bentonville	AR	36.36	-94.2
72717	STANDARD	Canehill	AR	35.84	-94.42
72718	STANDARD	Cave Springs	AR	36.26	-94.22
72719	STANDARD	Centerton	AR	36.36	-94.28
72721	STANDARD	Combs	AR	35.81	-93.83
72722	STANDARD	Decatur	AR	36.33	-94.45
72727	STANDARD	Elkins	AR	36.01	-94.02
72728	PO BOX	Elm Springs	AR	36.2	-94.21
72729	STANDARD	Evansville	AR	35.77	-94.46
72730	STANDARD	Farmington	AR	36.04	-94.24
72732	STANDARD	Garfield	AR	36.45	-93.96
72733	PO BOX	Gateway	AR	36.48	-93.93
72734	STANDARD	Gentry	AR	36.26	-94.48
72735	PO BOX	Goshen	AR	36.1	-94
72736	STANDARD	Gravette	AR	36.42	-94.45
72737	PO BOX	Greenland	AR	36	-94.18
72738	STANDARD	Hindsville	AR	36.14	-93.86
72739	STANDARD	Hiwasse	AR	36.43	-94.33
72740	STANDARD	Huntsville	AR	36.08	-93.73
72741	PO BOX	Johnson	AR	36.13	-94.17
72742	STANDARD	Kingston	AR	36.05	-93.52
72744	STANDARD	Lincoln	AR	35.94	-94.42
72745	STANDARD	Lowell	AR	36.26	-94.13
72747	STANDARD	Maysville	AR	36.37	-94.58
72749	STANDARD	Morrow	AR	35.87	-94.44
72751	STANDARD	Pea Ridge	AR	36.45	-94.11
72752	STANDARD	Pettigrew	AR	35.82	-93.59
72753	STANDARD	Prairie Grove	AR	35.97	-94.31
72756	STANDARD	Rogers	AR	36.33	-94.13
72757	PO BOX	Rogers	AR	36.33	-94.13
72758	STANDARD	Rogers	AR	36.3	-94.14
72760	STANDARD	Saint Paul	AR	35.83	-93.71
72761	STANDARD	Siloam Springs	AR	36.18	-94.54
72762	STANDARD	Springdale	AR	36.18	-94.23
72764	STANDARD	Springdale	AR	36.18	-94.14
72765	PO BOX	Springdale	AR	36.18	-94.14
72766	PO BOX	Springdale	AR	36.18	-94.14
72768	STANDARD	Sulphur Springs	AR	36.48	-94.45
72769	STANDARD	Summers	AR	35.98	-94.48
72770	PO BOX	Tontitown	AR	36.17	-94.23
72773	STANDARD	Wesley	AR	36.03	-93.92
72774	STANDARD	West Fork	AR	35.93	-94.18
72776	STANDARD	Witter	AR	35.93	-93.68
72801	STANDARD	Russellville	AR	35.27	-93.14
72802	STANDARD	Russellville	AR	35.32	-93.08
72811	PO BOX	Russellville	AR	35.27	-93.14
72812	PO BOX	Russellville	AR	35.27	-93.14
72820	PO BOX	Alix	AR	35.42	-93.72
72821	STANDARD	Altus	AR	35.44	-93.76
72823	STANDARD	Atkins	AR	35.24	-92.94
72824	STANDARD	Belleville	AR	35.09	-93.44
72826	PO BOX	Blue Mountain	AR	35.13	-93.71
72827	STANDARD	Bluffton	AR	34.89	-93.59
72828	STANDARD	Briggsville	AR	34.93	-93.53
72829	PO BOX	Centerville	AR	35.08	-93.17
72830	STANDARD	Clarksville	AR	35.45	-93.47
72832	STANDARD	Coal Hill	AR	35.43	-93.66
72833	STANDARD	Danville	AR	35.05	-93.39
72834	STANDARD	Dardanelle	AR	35.22	-93.16
72835	STANDARD	Delaware	AR	35.28	-93.35
72837	STANDARD	Dover	AR	35.4	-93.11
72838	STANDARD	Gravelly	AR	34.91	-93.68
72839	STANDARD	Hagarville	AR	35.63	-93.24
72840	STANDARD	Hartman	AR	35.43	-93.61
72841	STANDARD	Harvey	AR	34.86	-93.76
72842	STANDARD	Havana	AR	35.11	-93.52
72843	STANDARD	Hector	AR	35.46	-92.97
72845	STANDARD	Knoxville	AR	35.37	-93.36
72846	STANDARD	Lamar	AR	35.43	-93.38
72847	STANDARD	London	AR	35.32	-93.24
72851	STANDARD	New Blaine	AR	35.26	-93.44
72852	STANDARD	Oark	AR	35.71	-93.57
72853	STANDARD	Ola	AR	35.03	-93.22
72854	STANDARD	Ozone	AR	35.67	-93.43
72855	STANDARD	Paris	AR	35.28	-93.72
72856	STANDARD	Pelsor	AR	35.79	-93.08
72857	STANDARD	Plainview	AR	34.98	-93.29
72858	STANDARD	Pottsville	AR	35.23	-93.05
72860	STANDARD	Rover	AR	34.93	-93.4
72863	STANDARD	Scranton	AR	35.36	-93.53
72865	STANDARD	Subiaco	AR	35.29	-93.63
72901	STANDARD	Fort Smith	AR	35.37	-94.42
72902	PO BOX	Fort Smith	AR	35.36	-94.38
72903	STANDARD	Fort Smith	AR	35.36	-94.38
72904	STANDARD	Fort Smith	AR	35.41	-94.38
72905	UNIQUE	Fort Smith	AR	35.36	-94.38
72906	PO BOX	Fort Smith	AR	35.36	-94.38
72908	STANDARD	Fort Smith	AR	35.31	-94.41
72913	PO BOX	Fort Smith	AR	35.36	-94.38
72914	PO BOX	Fort Smith	AR	35.36	-94.38
72916	STANDARD	Fort Smith	AR	35.26	-94.39
72917	PO BOX	Fort Smith	AR	35.36	-94.38
72918	PO BOX	Fort Smith	AR	35.36	-94.38
72919	UNIQUE	Fort Smith	AR	35.36	-94.38
72921	STANDARD	Alma	AR	35.48	-94.22
72923	STANDARD	Barling	AR	35.32	-94.3
72926	STANDARD	Boles	AR	34.71	-94.02
72927	STANDARD	Booneville	AR	35.13	-93.91
72928	STANDARD	Branch	AR	35.3	-93.95
72930	STANDARD	Cecil	AR	35.43	-93.95
72932	STANDARD	Cedarville	AR	35.57	-94.37
72933	STANDARD	Charleston	AR	35.29	-94.04
72934	STANDARD	Chester	AR	35.67	-94.17
72935	PO BOX	Dyer	AR	35.49	-94.13
72936	STANDARD	Greenwood	AR	35.21	-94.23
72937	STANDARD	Hackett	AR	35.18	-94.41
72938	STANDARD	Hartford	AR	35.02	-94.37
72940	STANDARD	Huntington	AR	35.08	-94.26
72941	STANDARD	Lavaca	AR	35.33	-94.18
72943	STANDARD	Magazine	AR	35.15	-93.8
72944	STANDARD	Mansfield	AR	35.05	-94.24
72945	PO BOX	Midland	AR	35.09	-94.35
72946	STANDARD	Mountainburg	AR	35.63	-94.16
72947	STANDARD	Mulberry	AR	35.5	-94.07
72948	STANDARD	Natural Dam	AR	35.65	-94.4
72949	STANDARD	Ozark	AR	35.49	-93.84
72950	STANDARD	Parks	AR	34.79	-93.87
72951	STANDARD	Ratcliff	AR	35.3	-93.88
72952	STANDARD	Rudy	AR	35.52	-94.27
72955	STANDARD	Uniontown	AR	35.61	-94.44
72956	STANDARD	Van Buren	AR	35.44	-94.35
72957	PO BOX	Van Buren	AR	35.44	-94.35
72958	STANDARD	Waldron	AR	34.89	-94.09
72959	STANDARD	Winslow	AR	35.8	-94.13
73001	PO BOX	Albert	OK	35.23	-98.4
73002	STANDARD	Alex	OK	34.92	-97.77
73003	STANDARD	Edmond	OK	35.67	-97.5
73004	STANDARD	Amber	OK	35.16	-97.88
73005	STANDARD	Anadarko	OK	35.06	-98.24
73006	STANDARD	Apache	OK	34.89	-98.35
73007	STANDARD	Arcadia	OK	35.66	-97.32
73008	STANDARD	Bethany	OK	35.5	-97.64
73009	STANDARD	Binger	OK	35.3	-98.34
73010	STANDARD	Blanchard	OK	35.14	-97.65
73011	STANDARD	Bradley	OK	34.87	-97.7
73012	STANDARD	Edmond	OK	35.65	-97.52
73013	STANDARD	Edmond	OK	35.62	-97.48
73014	STANDARD	Calumet	OK	35.6	-98.12
73015	STANDARD	Carnegie	OK	35.1	-98.59
73016	STANDARD	Cashion	OK	35.8	-97.67
73017	STANDARD	Cement	OK	34.93	-98.13
73018	STANDARD	Chickasha	OK	35.04	-97.95
73019	UNIQUE	Norman	OK	35.21	-97.44
73020	STANDARD	Choctaw	OK	35.48	-97.26
73021	STANDARD	Colony	OK	35.34	-98.67
73022	PO BOX	Concho	OK	35.62	-98
73023	PO BOX	Chickasha	OK	35.04	-97.95
73024	STANDARD	Corn	OK	35.37	-98.78
73025	STANDARD	Edmond	OK	35.73	-97.58
73026	STANDARD	Norman	OK	35.22	-97.34
73027	STANDARD	Coyle	OK	35.95	-97.23
73028	STANDARD	Crescent	OK	35.94	-97.58
73029	STANDARD	Cyril	OK	34.89	-98.2
73030	STANDARD	Davis	OK	34.48	-97.13
73031	PO BOX	Dibble	OK	35.03	-97.62
73032	PO BOX	Dougherty	OK	34.39	-97.05
73033	PO BOX	Eakly	OK	35.3	-98.55
73034	STANDARD	Edmond	OK	35.67	-97.41
73036	STANDARD	El Reno	OK	35.54	-97.96
73038	STANDARD	Fort Cobb	OK	35.1	-98.44
73039	PO BOX	Davis	OK	34.62	-97.48
73040	STANDARD	Geary	OK	35.62	-98.31
73041	STANDARD	Gotebo	OK	35.07	-98.87
73042	STANDARD	Gracemont	OK	35.18	-98.25
73043	STANDARD	Greenfield	OK	35.72	-98.37
73044	STANDARD	Guthrie	OK	35.84	-97.42
73045	STANDARD	Harrah	OK	35.48	-97.18
73047	STANDARD	Hinton	OK	35.49	-98.35
73048	STANDARD	Hydro	OK	35.54	-98.57
73049	STANDARD	Jones	OK	35.56	-97.29
73050	PO BOX	Langston	OK	35.94	-97.26
73051	STANDARD	Lexington	OK	35.01	-97.33
73052	STANDARD	Lindsay	OK	34.83	-97.6
73053	STANDARD	Lookeba	OK	35.36	-98.36
73054	STANDARD	Luther	OK	35.66	-97.18
73055	STANDARD	Marlow	OK	34.63	-97.96
73056	STANDARD	Marshall	OK	36.15	-97.62
73057	STANDARD	Maysville	OK	34.81	-97.41
73058	STANDARD	Meridian	OK	35.82	-97.22
73059	STANDARD	Minco	OK	35.31	-97.95
73061	STANDARD	Morrison	OK	36.29	-97.01
73062	STANDARD	Mountain View	OK	35.09	-98.75
73063	STANDARD	Mulhall	OK	36.06	-97.4
73064	STANDARD	Mustang	OK	35.39	-97.72
73065	STANDARD	Newcastle	OK	35.24	-97.59
73066	PO BOX	Nicoma Park	OK	35.5	-97.33
73067	STANDARD	Ninnekah	OK	34.95	-97.92
73068	STANDARD	Noble	OK	35.14	-97.37
73069	STANDARD	Norman	OK	35.25	-97.46
73070	PO BOX	Norman	OK	35.22	-97.34
73071	STANDARD	Norman	OK	35.24	-97.41
73072	STANDARD	Norman	OK	35.21	-97.5
73073	STANDARD	Orlando	OK	36.14	-97.37
73074	STANDARD	Paoli	OK	34.82	-97.26
73075	STANDARD	Pauls Valley	OK	34.72	-97.22
73077	STANDARD	Perry	OK	36.28	-97.3
73078	STANDARD	Piedmont	OK	35.67	-97.75
73079	STANDARD	Pocasset	OK	35.2	-97.93
73080	STANDARD	Purcell	OK	35.01	-97.37
73082	STANDARD	Rush Springs	OK	34.77	-97.95
73083	PO BOX	Edmond	OK	35.67	-97.41
73084	STANDARD	Spencer	OK	35.53	-97.34
73085	PO BOX	Yukon	OK	35.51	-97.76
73086	STANDARD	Sulphur	OK	34.5	-96.97
73089	STANDARD	Tuttle	OK	35.29	-97.75
73090	STANDARD	Union City	OK	35.4	-97.95
73092	STANDARD	Verden	OK	35.08	-98.08
73093	STANDARD	Washington	OK	35.11	-97.49
73094	STANDARD	Washita	OK	35.1	-98.34
73095	STANDARD	Wayne	OK	34.91	-97.31
73096	STANDARD	Weatherford	OK	35.53	-98.68
73097	PO BOX	Wheatland	OK	35.4	-97.64
73098	STANDARD	Wynnewood	OK	34.64	-97.16
73099	STANDARD	Yukon	OK	35.51	-97.76
73101	PO BOX	Oklahoma City	OK	35.46	-97.51
73102	STANDARD	Oklahoma City	OK	35.47	-97.52
73103	STANDARD	Oklahoma City	OK	35.49	-97.52
73104	STANDARD	Oklahoma City	OK	35.48	-97.5
73105	STANDARD	Oklahoma City	OK	35.52	-97.5
73106	STANDARD	Oklahoma City	OK	35.48	-97.54
73107	STANDARD	Oklahoma City	OK	35.48	-97.58
73108	STANDARD	Oklahoma City	OK	35.45	-97.57
73109	STANDARD	Oklahoma City	OK	35.43	-97.52
73110	STANDARD	Oklahoma City	OK	35.46	-97.4
73111	STANDARD	Oklahoma City	OK	35.52	-97.48
73112	STANDARD	Oklahoma City	OK	35.52	-97.58
73113	PO BOX	Oklahoma City	OK	35.46	-97.51
73114	STANDARD	Oklahoma City	OK	35.58	-97.52
73115	STANDARD	Oklahoma City	OK	35.44	-97.44
73116	STANDARD	Oklahoma City	OK	35.55	-97.56
73117	STANDARD	Oklahoma City	OK	35.47	-97.46
73118	STANDARD	Oklahoma City	OK	35.52	-97.53
73119	STANDARD	Oklahoma City	OK	35.42	-97.57
73120	STANDARD	Oklahoma City	OK	35.58	-97.57
73121	STANDARD	Oklahoma City	OK	35.52	-97.44
73122	STANDARD	Oklahoma City	OK	35.52	-97.61
73123	PO BOX	Oklahoma City	OK	35.46	-97.51
73124	PO BOX	Oklahoma City	OK	35.46	-97.51
73125	PO BOX	Oklahoma City	OK	35.46	-97.51
73126	PO BOX	Oklahoma City	OK	35.46	-97.51
73127	STANDARD	Oklahoma City	OK	35.48	-97.65
73128	STANDARD	Oklahoma City	OK	35.46	-97.66
73129	STANDARD	Oklahoma City	OK	35.46	-97.51
73130	STANDARD	Oklahoma City	OK	35.46	-97.35
73131	STANDARD	Oklahoma City	OK	35.58	-97.47
73132	STANDARD	Oklahoma City	OK	35.55	-97.64
73134	STANDARD	Oklahoma City	OK	35.61	-97.57
73135	STANDARD	Oklahoma City	OK	35.4	-97.43
73136	PO BOX	Oklahoma City	OK	35.46	-97.51
73137	PO BOX	Oklahoma City	OK	35.46	-97.51
73139	STANDARD	Oklahoma City	OK	35.39	-97.53
73140	PO BOX	Oklahoma City	OK	35.46	-97.51
73141	STANDARD	Oklahoma City	OK	35.52	-97.4
73142	STANDARD	Oklahoma City	OK	35.62	-97.65
73143	PO BOX	Oklahoma City	OK	35.46	-97.51
73144	PO BOX	Oklahoma City	OK	35.46	-97.51
73145	STANDARD	Oklahoma City	OK	35.42	-97.39
73146	PO BOX	Oklahoma City	OK	35.46	-97.51
73147	PO BOX	Oklahoma City	OK	35.46	-97.51
73148	PO BOX	Oklahoma City	OK	35.46	-97.51
73149	STANDARD	Oklahoma City	OK	35.39	-97.49
73150	STANDARD	Oklahoma City	OK	35.4	-97.33
73151	STANDARD	Oklahoma City	OK	35.57	-97.42
73152	PO BOX	Oklahoma City	OK	35.46	-97.51
73153	PO BOX	Oklahoma City	OK	35.46	-97.51
73154	PO BOX	Oklahoma City	OK	35.46	-97.51
73155	PO BOX	Oklahoma City	OK	35.46	-97.51
73156	PO BOX	Oklahoma City	OK	35.46	-97.51
73157	PO BOX	Oklahoma City	OK	35.46	-97.51
73159	STANDARD	Oklahoma City	OK	35.39	-97.58
73160	STANDARD	Oklahoma City	OK	35.33	-97.48
73162	STANDARD	Oklahoma City	OK	35.58	-97.64
73163	STANDARD	Oklahoma City	OK	35.46	-97.51
73164	PO BOX	Oklahoma City	OK	35.46	-97.51
73165	STANDARD	Oklahoma City	OK	35.36	-97.37
73167	STANDARD	Oklahoma City	OK	35.46	-97.51
73169	STANDARD	Oklahoma City	OK	35.38	-97.64
73170	STANDARD	Oklahoma City	OK	35.33	-97.55
73172	PO BOX	Oklahoma City	OK	35.46	-97.51
73173	STANDARD	Oklahoma City	OK	35.35	-97.62
73178	PO BOX	Oklahoma City	OK	35.46	-97.51
73179	STANDARD	Oklahoma City	OK	35.43	-97.64
73184	UNIQUE	Oklahoma City	OK	35.46	-97.51
73185	UNIQUE	Oklahoma City	OK	35.46	-97.51
73189	PO BOX	Oklahoma City	OK	35.46	-97.51
73190	UNIQUE	Oklahoma City	OK	35.46	-97.51
73193	UNIQUE	Oklahoma City	OK	35.45	-97.51
73194	UNIQUE	Oklahoma City	OK	35.46	-97.51
73195	STANDARD	Oklahoma City	OK	35.4	-97.59
73196	UNIQUE	Oklahoma City	OK	35.46	-97.51
73197	UNIQUE	Oklahoma City	OK	35.46	-97.51
73198	UNIQUE	Oklahoma City	OK	35.52	-97.56
73199	UNIQUE	Oklahoma City	OK	35.45	-97.51
73301	UNIQUE	Austin	TX	30.26	-97.74
73344	UNIQUE	Austin	TX	30.26	-97.74
73401	STANDARD	Ardmore	OK	34.19	-97.11
73402	PO BOX	Ardmore	OK	34.19	-97.11
73403	PO BOX	Ardmore	OK	34.19	-97.11
73425	PO BOX	Countyline	OK	34.46	-97.56
73430	STANDARD	Burneyville	OK	33.9	-97.28
73432	STANDARD	Coleman	OK	34.27	-96.42
73433	STANDARD	Elmore City	OK	34.62	-97.39
73434	STANDARD	Foster	OK	34.62	-97.58
73435	PO BOX	Fox	OK	34.35	-97.48
73436	PO BOX	Gene Autry	OK	34.28	-97.03
73437	STANDARD	Graham	OK	34.37	-97.41
73438	STANDARD	Healdton	OK	34.23	-97.48
73439	STANDARD	Kingston	OK	34	-96.72
73440	STANDARD	Lebanon	OK	33.98	-96.91
73441	STANDARD	Leon	OK	33.9	-97.43
73442	STANDARD	Loco	OK	34.32	-97.68
73443	STANDARD	Lone Grove	OK	34.18	-97.27
73444	STANDARD	Hennepin	OK	34.5	-97.35
73446	STANDARD	Madill	OK	34.09	-96.77
73447	STANDARD	Mannsville	OK	34.18	-96.88
73448	STANDARD	Marietta	OK	33.93	-97.12
73449	STANDARD	Mead	OK	34	-96.51
73450	STANDARD	Milburn	OK	34.24	-96.55
73451	STANDARD	Ardmore	OK	34.17	-97.14
73453	STANDARD	Overbrook	OK	34.07	-97.15
73454	STANDARD	Ardmore	OK	34.17	-97.14
73455	PO BOX	Ravia	OK	34.24	-96.75
73456	STANDARD	Ringling	OK	34.17	-97.59
73458	STANDARD	Springer	OK	34.36	-97.25
73459	STANDARD	Thackerville	OK	33.79	-97.14
73460	STANDARD	Tishomingo	OK	34.23	-96.67
73461	STANDARD	Wapanucka	OK	34.37	-96.42
73463	STANDARD	Wilson	OK	34.15	-97.43
73481	STANDARD	Ratliff City	OK	34.44	-97.51
73487	PO BOX	Tatums	OK	34.47	-97.46
73488	STANDARD	Tussy	OK	34.5	-97.54
73491	PO BOX	Velma	OK	34.45	-97.66
73501	STANDARD	Lawton	OK	34.56	-98.29
73502	PO BOX	Lawton	OK	34.6	-98.42
73503	STANDARD	Fort Sill	OK	34.65	-98.4
73505	STANDARD	Lawton	OK	34.6	-98.42
73506	PO BOX	Lawton	OK	34.6	-98.42
73507	STANDARD	Lawton	OK	34.8	-98.63
73520	PO BOX	Addington	OK	34.26	-97.99
73521	STANDARD	Altus	OK	34.64	-99.31
73522	PO BOX	Altus	OK	34.64	-99.31
73523	STANDARD	Altus Afb	OK	34.65	-99.28
73526	STANDARD	Blair	OK	34.77	-99.33
73527	STANDARD	Cache	OK	34.62	-98.61
73528	STANDARD	Chattanooga	OK	34.42	-98.65
73529	STANDARD	Comanche	OK	34.36	-97.96
73530	STANDARD	Davidson	OK	34.24	-99.07
73531	STANDARD	Devol	OK	34.19	-98.58
73532	STANDARD	Duke	OK	34.67	-99.58
73533	STANDARD	Duncan	OK	34.52	-97.96
73534	PO BOX	Duncan	OK	34.52	-97.96
73536	UNIQUE	Duncan	OK	34.52	-97.96
73537	STANDARD	Eldorado	OK	34.47	-99.65
73538	STANDARD	Elgin	OK	34.78	-98.29
73539	STANDARD	Elmer	OK	34.48	-99.35
73540	STANDARD	Faxon	OK	34.46	-98.57
73541	STANDARD	Fletcher	OK	34.82	-98.24
73542	STANDARD	Frederick	OK	34.38	-99.01
73543	STANDARD	Geronimo	OK	34.48	-98.38
73544	STANDARD	Gould	OK	34.66	-99.77
73546	STANDARD	Grandfield	OK	34.23	-98.68
73547	STANDARD	Granite	OK	34.96	-99.37
73548	STANDARD	Hastings	OK	34.22	-98.1
73549	STANDARD	Headrick	OK	34.62	-99.13
73550	STANDARD	Hollis	OK	34.68	-99.91
73551	STANDARD	Hollister	OK	34.34	-98.87
73552	STANDARD	Indiahoma	OK	34.62	-98.75
73553	STANDARD	Loveland	OK	34.33	-98.72
73554	STANDARD	Mangum	OK	34.87	-99.5
73555	PO BOX	Manitou	OK	34.5	-98.98
73556	PO BOX	Martha	OK	34.73	-99.38
73557	PO BOX	Medicine Park	OK	34.73	-98.49
73558	PO BOX	Meers	OK	34.78	-98.57
73559	STANDARD	Mountain Park	OK	34.69	-98.95
73560	STANDARD	Olustee	OK	34.54	-99.42
73561	STANDARD	Oscar	OK	33.98	-97.75
73562	STANDARD	Randlett	OK	34.17	-98.46
73564	STANDARD	Roosevelt	OK	34.84	-99.02
73565	STANDARD	Ryan	OK	34.02	-97.95
73566	STANDARD	Snyder	OK	34.65	-98.95
73567	PO BOX	Sterling	OK	34.74	-98.17
73568	STANDARD	Temple	OK	34.27	-98.23
73569	STANDARD	Terral	OK	33.89	-97.93
73570	STANDARD	Tipton	OK	34.5	-99.13
73571	STANDARD	Vinson	OK	34.9	-99.87
73572	STANDARD	Walters	OK	34.35	-98.3
73573	STANDARD	Waurika	OK	34.18	-98.02
73601	STANDARD	Clinton	OK	35.5	-98.97
73620	STANDARD	Arapaho	OK	35.57	-98.95
73622	STANDARD	Bessie	OK	35.38	-98.98
73624	PO BOX	Burns Flat	OK	35.35	-99.17
73625	STANDARD	Butler	OK	35.63	-99.18
73626	STANDARD	Canute	OK	35.42	-99.27
73627	STANDARD	Carter	OK	35.21	-99.5
73628	STANDARD	Cheyenne	OK	35.61	-99.67
73632	STANDARD	Cordell	OK	35.3	-98.98
73638	STANDARD	Crawford	OK	35.83	-99.8
73639	STANDARD	Custer City	OK	35.66	-98.88
73641	STANDARD	Dill City	OK	35.28	-99.13
73642	STANDARD	Durham	OK	35.83	-99.92
73644	STANDARD	Elk City	OK	35.4	-99.41
73645	STANDARD	Erick	OK	35.21	-99.86
73646	STANDARD	Fay	OK	35.82	-98.65
73647	STANDARD	Foss	OK	35.45	-99.17
73648	PO BOX	Elk City	OK	35.4	-99.41
73650	STANDARD	Hammon	OK	35.63	-99.38
73651	STANDARD	Hobart	OK	35.02	-99.09
73654	STANDARD	Leedey	OK	35.86	-99.34
73655	STANDARD	Lone Wolf	OK	34.99	-99.24
73658	STANDARD	Oakwood	OK	35.93	-98.7
73659	STANDARD	Putnam	OK	35.86	-98.92
73660	STANDARD	Reydon	OK	35.65	-99.92
73661	STANDARD	Rocky	OK	35.15	-99.05
73662	STANDARD	Sayre	OK	35.29	-99.63
73663	STANDARD	Seiling	OK	36.14	-98.92
73664	STANDARD	Sentinel	OK	35.15	-99.17
73666	STANDARD	Sweetwater	OK	35.47	-99.92
73667	STANDARD	Taloga	OK	36.04	-98.96
73668	STANDARD	Texola	OK	35.21	-99.98
73669	STANDARD	Thomas	OK	35.74	-98.74
73673	STANDARD	Willow	OK	35.05	-99.5
73701	STANDARD	Enid	OK	36.4	-97.86
73702	PO BOX	Enid	OK	36.4	-97.86
73703	STANDARD	Enid	OK	36.43	-97.97
73705	STANDARD	Enid	OK	36.34	-97.9
73706	PO BOX	Enid	OK	36.4	-97.86
73716	STANDARD	Aline	OK	36.5	-98.44
73717	STANDARD	Alva	OK	36.8	-98.66
73718	STANDARD	Ames	OK	36.24	-98.18
73719	STANDARD	Amorita	OK	36.92	-98.29
73720	STANDARD	Bison	OK	36.2	-97.88
73722	STANDARD	Burlington	OK	36.9	-98.42
73724	STANDARD	Canton	OK	36.05	-98.58
73726	STANDARD	Carmen	OK	36.57	-98.45
73727	STANDARD	Carrier	OK	36.47	-98.01
73728	STANDARD	Cherokee	OK	36.75	-98.35
73729	STANDARD	Cleo Springs	OK	36.4	-98.43
73730	STANDARD	Covington	OK	36.3	-97.58
73731	STANDARD	Dacoma	OK	36.66	-98.56
73733	STANDARD	Douglas	OK	36.26	-97.66
73734	STANDARD	Dover	OK	35.98	-97.91
73735	STANDARD	Drummond	OK	36.3	-98.03
73736	STANDARD	Fairmont	OK	36.35	-97.7
73737	STANDARD	Fairview	OK	36.26	-98.47
73738	STANDARD	Garber	OK	36.43	-97.58
73739	STANDARD	Goltry	OK	36.53	-98.15
73741	STANDARD	Helena	OK	36.54	-98.27
73742	STANDARD	Hennessey	OK	36.1	-97.89
73743	PO BOX	Hillsdale	OK	36.56	-97.99
73744	STANDARD	Hitchcock	OK	35.96	-98.34
73746	PO BOX	Hopeton	OK	36.69	-98.66
73747	STANDARD	Isabella	OK	36.23	-98.33
73749	STANDARD	Jet	OK	36.66	-98.18
73750	STANDARD	Kingfisher	OK	35.84	-97.93
73753	STANDARD	Kremlin	OK	36.54	-97.83
73754	STANDARD	Lahoma	OK	36.38	-98.09
73755	STANDARD	Longdale	OK	36.13	-98.55
73756	STANDARD	Loyal	OK	35.97	-98.11
73757	STANDARD	Lucien	OK	36.28	-97.45
73758	STANDARD	Manchester	OK	36.99	-98.03
73759	STANDARD	Medford	OK	36.8	-97.73
73760	STANDARD	Meno	OK	36.38	-98.17
73761	STANDARD	Nash	OK	36.66	-98.05
73762	STANDARD	Okarche	OK	35.72	-97.97
73763	STANDARD	Okeene	OK	36.11	-98.31
73764	STANDARD	Omega	OK	35.86	-98.19
73766	STANDARD	Pond Creek	OK	36.66	-97.8
73768	STANDARD	Ringwood	OK	36.38	-98.24
73770	STANDARD	Southard	OK	36.03	-98.47
73771	STANDARD	Wakita	OK	36.88	-97.92
73772	STANDARD	Watonga	OK	35.84	-98.41
73773	STANDARD	Waukomis	OK	36.28	-97.9
73801	STANDARD	Woodward	OK	36.42	-99.4
73802	PO BOX	Woodward	OK	36.42	-99.4
73832	STANDARD	Arnett	OK	36.13	-99.77
73834	STANDARD	Buffalo	OK	36.83	-99.62
73835	STANDARD	Camargo	OK	36.01	-99.28
73838	STANDARD	Chester	OK	36.22	-98.92
73840	STANDARD	Fargo	OK	36.37	-99.62
73841	STANDARD	Fort Supply	OK	36.57	-99.57
73842	STANDARD	Freedom	OK	36.76	-99.11
73843	STANDARD	Gage	OK	36.31	-99.75
73844	STANDARD	Gate	OK	36.85	-100.05
73848	STANDARD	Laverne	OK	36.7	-99.89
73851	STANDARD	May	OK	36.61	-99.74
73852	STANDARD	Mooreland	OK	36.43	-99.2
73853	STANDARD	Mutual	OK	36.22	-99.16
73855	STANDARD	Rosston	OK	36.92	-99.87
73857	STANDARD	Sharon	OK	36.27	-99.33
73858	STANDARD	Shattuck	OK	36.27	-99.87
73859	STANDARD	Vici	OK	36.14	-99.29
73860	STANDARD	Waynoka	OK	36.58	-98.87
73901	PO BOX	Adams	OK	36.74	-101.02
73931	STANDARD	Balko	OK	36.63	-100.68
73932	STANDARD	Beaver	OK	36.81	-100.52
73933	STANDARD	Boise City	OK	36.73	-102.51
73937	STANDARD	Felt	OK	36.57	-102.78
73938	STANDARD	Forgan	OK	36.9	-100.53
73939	STANDARD	Goodwell	OK	36.59	-101.63
73942	STANDARD	Guymon	OK	36.68	-101.48
73944	STANDARD	Hardesty	OK	36.61	-101.19
73945	STANDARD	Hooker	OK	36.85	-101.21
73946	STANDARD	Kenton	OK	36.94	-102.8
73947	STANDARD	Keyes	OK	36.8	-102.25
73949	STANDARD	Texhoma	OK	36.5	-101.78
73950	STANDARD	Turpin	OK	36.87	-100.88
73951	STANDARD	Tyrone	OK	36.95	-101.06
73960	PO BOX	Texhoma	TX	36.49	-101.78
74001	PO BOX	Avant	OK	36.49	-96.08
74002	STANDARD	Barnsdall	OK	36.56	-96.16
74003	STANDARD	Bartlesville	OK	36.73	-96.07
74004	UNIQUE	Bartlesville	OK	36.73	-95.94
74005	PO BOX	Bartlesville	OK	36.73	-95.94
74006	STANDARD	Bartlesville	OK	36.73	-95.94
74008	STANDARD	Bixby	OK	35.94	-95.87
74010	STANDARD	Bristow	OK	35.83	-96.39
74011	STANDARD	Broken Arrow	OK	35.98	-95.81
